"animalID","year","observed","tagsex","firstobsmolt","lastobsmolt","season","firstobsbreed","lastobsbreed","numbreed","firstobsbreeddoy","lastobsmoltdoy","breeddur","tripdur","moltdur","pupID","pupsex","yearborn","age","pupyearborn","firstyearindicator","indices","pupseeneveragain","puprecruited"
895,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
896,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,5,"NA","NA",NA,NA,NA
906,1975,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,3,"NA","NA",NA,NA,NA
906,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,"NA","NA",NA,NA,NA
913,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
913,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,5,"NA","NA",NA,NA,NA
926,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
928,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
933,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20463,"M",2003,4,"2007","2008",44,0,0
933,2008,"B","F","2007-05-04","2007-05-04",2008,"2008-02-07","2008-02-20",6,38,124,13,279.041666666667,0,32821,"M",2003,5,"2008","2009",45,0,0
933,2009,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34049,"F",2003,6,"2009","2010",46,0,0
933,2010,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,7,"NA","NA",NA,NA,NA
933,2011,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,8,"NA","NA",NA,NA,NA
933,2012,"B","F","2011-05-13","2011-05-26",2012,"2012-01-10","2012-02-08",38,10,146,29,229.041666666667,13,40043,"M",2003,9,"2012","2013",49,0,0
933,2012,"B","F","2011-05-13","2011-05-26",2012,"2012-01-10","2012-02-08",38,10,146,29,229.041666666667,13,40044,"F",2003,9,"2012","2013",49,0,0
933,2013,"B","F","2012-04-24","2012-04-27",2013,"2013-01-13","2013-01-21",2,13,118,NA,261.041666666667,3,NA,NA,2003,10,"NA","NA",NA,NA,NA
934,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
934,1977,"1","F",NA,NA,NA,NA,"1977-02-22",2,24,139,NA,251.041666666667,0,19362,"F",1972,5,"1977","1978",14,1,0
934,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,"NA","NA",NA,NA,NA
934,1980,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,8,"NA","NA",NA,NA,NA
934,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,"NA","NA",NA,NA,NA
934,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,14,"NA","NA",NA,NA,NA
943,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
947,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,"NA","NA",NA,NA,NA
991,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
991,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,"NA","NA",NA,NA,NA
1002,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,5,"NA","NA",NA,NA,NA
1017,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,5,"NA","NA",NA,NA,NA
1024,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
1024,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,"NA","NA",NA,NA,NA
1024,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,12,"NA","NA",NA,NA,NA
1026,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
1065,1976,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,4,"NA","NA",NA,NA,NA
1065,1980,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,8,"NA","NA",NA,NA,NA
1065,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,"NA","NA",NA,NA,NA
1105,1979,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,5,"NA","NA",NA,NA,NA
1105,1980,"1","F",NA,NA,NA,NA,"1980-01-25",1,25,88,NA,302,0,NA,NA,1974,6,"NA","NA",NA,NA,NA
1117,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,3,"NA","NA",NA,NA,NA
1117,1978,"1","F",NA,NA,NA,NA,"1978-02-11",3,17,91,25,291,0,NA,NA,1974,4,"NA","NA",NA,NA,NA
1117,1979,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,5,"NA","NA",NA,NA,NA
1117,1980,"1","F",NA,NA,NA,NA,"1980-02-15",3,24,124,22,265.041666666667,0,5125,"M",1974,6,"1980","1981",17,0,0
1117,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,8,"NA","NA",NA,NA,NA
1117,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,9,"NA","NA",NA,NA,NA
1117,1984,"1","F",NA,NA,NA,NA,"1984-02-18",3,18,116,31,267.041666666667,0,NA,NA,1974,10,"NA","NA",NA,NA,NA
1117,1985,"1","F",NA,NA,NA,NA,"1985-02-20",3,22,126,29,262.041666666667,0,8462,"F",1974,11,"1985","1986",22,1,0
1117,1986,"1","F",NA,NA,NA,NA,"1986-02-18",3,20,134,29,251.041666666667,0,9413,"F",1974,12,"1986","1987",23,0,0
1117,1987,"B","F","1986-06-05","1986-06-05",1987,"1987-01-30","1987-02-18",14,30,156,19,239.041666666667,0,10243,"M",1974,13,"1987","1988",24,0,0
1128,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,4,"NA","NA",NA,NA,NA
1128,1979,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,5,"NA","NA",NA,NA,NA
1128,1980,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,6,"NA","NA",NA,NA,NA
1129,2005,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17064,"M",2001,4,"2005","2006",42,0,0
1129,2006,"B","F","2005-05-14","2005-05-14",2006,"2006-02-10","2006-02-12",2,41,134,NA,272.041666666667,0,NA,NA,2001,5,"NA","NA",NA,NA,NA
1140,1977,"1","F",NA,NA,NA,NA,"1977-02-05",2,NA,90,NA,NA,16,NA,NA,1974,3,"NA","NA",NA,NA,NA
1140,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,4,"NA","NA",NA,NA,NA
1144,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,3,"NA","NA",NA,NA,NA
1144,1979,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,5,"NA","NA",NA,NA,NA
1149,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,0,NA,NA,1974,3,"NA","NA",NA,NA,NA
1149,1978,"1","F",NA,NA,NA,NA,"1978-01-17",2,12,91,NA,286,0,NA,NA,1974,4,"NA","NA",NA,NA,NA
1158,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,4,"NA","NA",NA,NA,NA
1158,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,8,"NA","NA",NA,NA,NA
1158,1983,"1","F",NA,NA,NA,NA,"1983-02-12",4,6,121,37,250.041666666667,0,NA,NA,1974,9,"NA","NA",NA,NA,NA
1158,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,12,"NA","NA",NA,NA,NA
1163,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19218,"M",1974,3,"1977","1978",14,0,0
1163,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,4,"NA","NA",NA,NA,NA
1163,1979,"1","F",NA,NA,NA,NA,"1979-02-04",3,14,111,21,268,29,NA,NA,1974,5,"NA","NA",NA,NA,NA
1163,1980,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,6,"NA","NA",NA,NA,NA
1163,1981,"1","F",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,0,NA,NA,1974,7,"NA","NA",NA,NA,NA
1163,1982,"1","F",NA,NA,NA,NA,"1982-02-07",3,9,143,29,231.041666666667,0,NA,NA,1974,8,"NA","NA",NA,NA,NA
1163,1983,"1","F",NA,NA,NA,NA,"1983-02-06",4,7,128,30,244.041666666667,0,NA,NA,1974,9,"NA","NA",NA,NA,NA
1163,1984,"1","F",NA,NA,NA,NA,"1984-02-01",3,7,102,25,270,0,NA,NA,1974,10,"NA","NA",NA,NA,NA
1205,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1205,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20447,"F",2002,5,"2007","2008",44,0,0
1230,2006,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17764,"M",2002,4,"2006","2007",43,0,0
1230,2007,"B","F","2006-04-23","2006-05-31",2007,"2007-01-14","2007-02-21",16,14,151,38,228.041666666667,38,20421,"F",2002,5,"2007","2008",44,9,1
1230,2008,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,6,"NA","NA",NA,NA,NA
1230,2009,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,7,"NA","NA",NA,NA,NA
1258,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,3,"NA","NA",NA,NA,NA
1258,1978,"1","F",NA,NA,NA,NA,"1978-01-31",2,4,103,NA,266,0,NA,NA,1974,4,"NA","NA",NA,NA,NA
1258,1979,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,5,"NA","NA",NA,NA,NA
1262,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,146,NA,NA,55.9583333333333,NA,NA,1974,3,"NA","NA",NA,NA,NA
1262,1978,"1","F",NA,NA,NA,NA,"1978-01-18",1,18,116,NA,267.041666666667,12.9583333333333,NA,NA,1974,4,"NA","NA",NA,NA,NA
1285,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1286,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,3,"NA","NA",NA,NA,NA
1297,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1297,2006,"B","F","2005-04-23","2005-04-23",2006,"2006-01-17","2006-02-19",23,17,113,33,269.041666666667,0,3462,"F",2002,4,"2006","2007",43,0,0
1297,2007,"B","F","2006-05-20","2006-06-08",2007,"2007-02-01","2007-03-04",10,32,159,31,238.041666666667,19,22357,"M",2002,5,"2007","2008",44,1,0
1298,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,9,"NA","NA",NA,NA,NA
1301,1977,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,3,"NA","NA",NA,NA,NA
1314,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1315,1978,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,4,"NA","NA",NA,NA,NA
1339,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1339,2006,"B","F","2005-04-23","2005-05-02",2006,"2006-01-15","2006-02-13",19,15,122,29,258.041666666667,9,3434,"M",2002,4,"2006","2007",43,0,0
1340,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1340,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,5,"NA","NA",NA,NA,NA
1340,2009,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,7,"NA","NA",NA,NA,NA
1349,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,5,"NA","NA",NA,NA,NA
1349,2008,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,6,"NA","NA",NA,NA,NA
1349,2009,"1","F",NA,NA,NA,NA,"2009-01-04",6,NA,145,NA,NA,28,NA,NA,2002,7,"NA","NA",NA,NA,NA
1349,2010,"B","F","2009-04-08","2009-04-08",2010,"2010-01-05","2010-02-01",17,5,98,27,272.041666666667,0,NA,NA,2002,8,"NA","NA",NA,NA,NA
1349,2011,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,9,"NA","NA",NA,NA,NA
1350,2006,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"NA","NA",NA,NA,NA
1350,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,5,"NA","NA",NA,NA,NA
1350,2009,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,7,"NA","NA",NA,NA,NA
1350,2010,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,8,"NA","NA",NA,NA,NA
1350,2011,"B","F","2010-05-12","2010-05-12",2011,"2011-01-08","2011-02-02",12,8,132,25,241.041666666667,0,NA,NA,2002,9,"NA","NA",NA,NA,NA
1362,2011,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,9,"NA","NA",NA,NA,NA
1364,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1364,2006,"B","F","2005-04-20","2005-04-20",2006,"2006-01-27","2006-02-23",17,27,110,27,282.041666666667,0,17816,"F",2002,4,"2006","2007",43,0,0
1364,2007,"B","F","2006-05-28","2006-06-13",2007,"2007-02-09","2007-03-06",16,40,164,25,241.041666666667,16,22359,"F",2002,5,"2007","2008",44,0,0
1364,2008,"B","F","2007-06-08","2007-06-08",2008,"2008-02-12","2008-02-25",8,43,159,13,249.041666666667,0,32839,"F",2002,6,"2008","2009",45,0,0
1364,2009,"B","F","2008-05-19","2008-05-19",2009,"2009-02-04","2009-02-25",8,35,140,21,261.041666666667,0,NA,NA,2002,7,"NA","NA",NA,NA,NA
1364,2010,"B","F","2009-05-10","2009-05-10",2010,"2010-02-13","2010-02-26",8,44,130,13,279.041666666667,0,36701,"M",2002,8,"2010","2011",47,0,0
1364,2011,"B","F","2010-05-21","2010-05-27",2011,"2011-02-04","2011-03-09",25,35,147,33,253.041666666667,6,38475,"F",2002,9,"2011","2012",48,0,0
1364,2012,"B","F","2011-05-17","2011-06-06",2012,"2012-03-02","2012-03-02",1,62,157,NA,270.041666666667,20,40798,"F",2002,10,"2012","2013",49,11,1
1364,2013,"B","F","2012-05-11","2012-05-11",2013,"2013-01-31","2013-03-02",10,31,132,30,265.041666666667,0,42783,"M",2002,11,"2013","2014",50,2,0
1364,2014,"B","F","2013-06-07","2013-06-07",2014,"2014-03-07","2014-03-09",3,66,158,2,273.041666666667,0,NA,NA,2002,12,"NA","NA",NA,NA,NA
1364,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,13,"NA","NA",NA,NA,NA
1366,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1366,2006,"B","F","2005-03-30","2005-04-24",2006,"2006-01-13","2006-02-03",8,13,114,21,264.041666666667,24.9583333333333,NA,NA,2002,4,"NA","NA",NA,NA,NA
1366,2007,"B","F","2006-05-16","2006-05-16",2007,"2007-01-23","2007-02-19",12,23,136,27,252.041666666667,0,20485,"F",2002,5,"2007","2008",44,1,0
1366,2008,"B","F","2007-05-01","2007-05-04",2008,"2008-01-20","2008-01-23",4,20,124,3,261.041666666667,3,NA,NA,2002,6,"NA","NA",NA,NA,NA
1366,2009,"1","F",NA,NA,NA,NA,NA,NA,NA,138,NA,NA,15,NA,NA,2002,7,"NA","NA",NA,NA,NA
1366,2010,"B","F","2009-05-16","2009-06-02",2010,"2010-01-14","2010-02-13",25,14,153,30,226.041666666667,17,NA,NA,2002,8,"NA","NA",NA,NA,NA
1366,2011,"B","F","2010-04-26","2010-06-08",2011,"2011-01-11","2011-02-16",21,11,159,36,217.041666666667,43,NA,NA,2002,9,"NA","NA",NA,NA,NA
1366,2012,"B","F","2011-04-28","2011-05-27",2012,"2012-01-09","2012-02-10",19,9,147,32,227.041666666667,29,NA,NA,2002,10,"NA","NA",NA,NA,NA
1366,2013,"B","F","2012-05-11","2012-06-01",2013,"2013-01-17","2013-02-08",6,17,153,22,230.041666666667,21,NA,NA,2002,11,"NA","NA",NA,NA,NA
1366,2014,"B","F","2013-04-26","2013-06-10",2014,"2014-01-16","2014-02-05",8,16,161,20,220.041666666667,45,NA,NA,2002,12,"NA","NA",NA,NA,NA
1366,2015,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,13,"NA","NA",NA,NA,NA
1366,2016,"1","F",NA,NA,NA,NA,NA,NA,NA,157,NA,NA,46,NA,NA,2002,14,"NA","NA",NA,NA,NA
1366,2017,"B","F","2016-04-21","2016-06-10",2017,"2017-01-09","2017-02-08",9,9,162,30,213.041666666667,50,NA,NA,2002,15,"NA","NA",NA,NA,NA
1366,2018,"1","F",NA,NA,NA,NA,NA,NA,NA,137,NA,NA,6,NA,NA,2002,16,"NA","NA",NA,NA,NA
1366,2019,"B","F","2018-05-12","2018-05-12",2019,NA,"2019-02-07",14,NA,132,NA,NA,0,NA,NA,2002,17,"NA","NA",NA,NA,NA
1366,2020,"1","F",NA,NA,NA,NA,"2020-02-06",3,30,156,7,239.041666666667,38,NA,NA,2002,18,"NA","NA",NA,NA,NA
1366,2021,"1","F",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,23,NA,NA,2002,19,"NA","NA",NA,NA,NA
1366,2022,"1","F",NA,NA,NA,NA,NA,NA,NA,166,NA,NA,13,NA,NA,2002,20,"NA","NA",NA,NA,NA
1366,2023,"1","F",NA,NA,NA,NA,"2023-02-15",21,28,153,18,240.041666666667,54,NA,NA,2002,21,"NA","NA",NA,NA,NA
1369,2006,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"NA","NA",NA,NA,NA
1370,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1370,2006,"B","F","2005-04-19","2005-06-01",2006,"2006-01-15","2006-02-14",7,15,152,30,228.041666666667,43,17793,"F",2002,4,"2006","2007",43,0,0
1370,2007,"B","F","2006-05-17","2006-06-12",2007,"2007-02-18","2007-03-02",4,49,163,12,251.041666666667,26,20484,"M",2002,5,"2007","2008",44,5,0
1370,2008,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33733,"M",2002,6,"2008","2009",45,1,0
1370,2009,"1","F",NA,NA,NA,NA,"2009-01-27",1,27,146,NA,247.041666666667,12,NA,NA,2002,7,"NA","NA",NA,NA,NA
1372,2007,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,5,"NA","NA",NA,NA,NA
1373,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1381,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1381,2006,"B","F","2005-03-25","2005-05-18",2006,"2006-01-05","2006-01-25",13,5,138,20,232.041666666667,53.9583333333333,17602,"F",2002,4,"2006","2007",43,0,0
1381,2007,"B","F","2006-04-13","2006-05-22",2007,"2007-01-14","2007-02-17",8,14,142,34,237.041666666667,39,20475,"F",2002,5,"2007","2008",44,0,0
1391,2006,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"NA","NA",NA,NA,NA
1392,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1392,2006,"B","F","2005-04-30","2005-05-08",2006,"2006-01-08","2006-02-10",31,8,128,33,245.041666666667,8,17770,"F",2002,4,"2006","2007",43,0,0
1392,2007,"B","F","2006-04-21","2006-05-04",2007,"2007-01-25","2007-02-21",12,25,124,27,266.041666666667,13,NA,NA,2002,5,"NA","NA",NA,NA,NA
1392,2008,"B","F","2007-05-01","2007-05-01",2008,"2008-02-01","2008-02-18",3,32,121,17,276.041666666667,0,NA,NA,2002,6,"NA","NA",NA,NA,NA
1401,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1401,2006,"B","F","2005-04-23","2005-04-23",2006,"2006-01-08","2006-01-29",9,8,113,21,260.041666666667,0,NA,NA,2002,4,"NA","NA",NA,NA,NA
1401,2007,"1","F",NA,NA,NA,NA,"2007-11-09",1,NA,154,NA,NA,33,NA,NA,2002,5,"NA","NA",NA,NA,NA
1401,2008,"B","F","2007-04-16","2007-04-30",2008,"2008-01-18","2008-02-01",4,18,120,14,263.041666666667,14,NA,NA,2002,6,"NA","NA",NA,NA,NA
1401,2009,"1","F",NA,NA,NA,NA,"2008-10-04",1,NA,149,NA,NA,30,NA,NA,2002,7,"NA","NA",NA,NA,NA
1401,2010,"B","F","2009-04-09","2009-06-02",2010,"2010-01-13","2010-02-06",12,13,153,24,225.041666666667,54,NA,NA,2002,8,"NA","NA",NA,NA,NA
1401,2011,"B","F","2010-04-20","2010-06-03",2011,"2011-01-11","2011-02-14",15,11,154,34,222.041666666667,44,NA,NA,2002,9,"NA","NA",NA,NA,NA
1401,2012,"B","F","2011-04-25","2011-06-02",2012,"2012-01-23","2012-02-21",24,23,153,29,235.041666666667,38,40620,"M",2002,10,"2012","2013",49,0,0
1403,2006,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17803,"F",2002,4,"2006","2007",43,0,0
1403,2007,"B","F","2006-05-09","2006-05-09",2007,"2007-02-15","2007-02-18",2,46,129,NA,282.041666666667,0,20482,"F",2002,5,"2007","2008",44,0,0
1403,2008,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26356,"M",2002,6,"2008","2009",45,2,0
1403,2009,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,7,"NA","NA",NA,NA,NA
1403,2011,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,9,"NA","NA",NA,NA,NA
1403,2012,"B","F","2011-06-01","2011-06-15",2012,"2012-01-27","2012-02-22",27,27,166,26,226.041666666667,14,40186,"F",2002,10,"2012","2013",49,1,0
1403,2013,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42724,"F",2002,11,"2013","2014",50,0,0
1403,2014,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,12,"NA","NA",NA,NA,NA
1403,2015,"B","F","2014-05-22","2014-06-25",2015,"2015-02-11","2015-02-24",14,42,176,13,231.041666666667,34,NA,NA,2002,13,"NA","NA",NA,NA,NA
1403,2016,"B","F","2015-06-04","2015-06-06",2016,"2016-02-10","2016-02-28",7,41,157,18,249.041666666667,2,46939,"M",2002,14,"2016","2017",53,1,0
1403,2017,"B","F","2016-06-01","2016-06-27",2017,"2017-01-30","2017-03-04",14,30,179,33,217.041666666667,26,48333,"F",2002,15,"2017","2018",54,0,0
1406,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1406,2008,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32843,"M",2002,6,"2008","2009",45,9,0
1406,2009,"B","F","2008-05-06","2008-05-06",2009,"2009-02-14","2009-02-23",5,45,127,9,284.041666666667,0,33950,"M",2002,7,"2009","2010",46,1,0
1412,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1412,2006,"1","F",NA,NA,NA,NA,NA,NA,NA,122,NA,NA,0,NA,NA,2002,4,"NA","NA",NA,NA,NA
1412,2007,"B","F","2006-05-01","2006-05-09",2007,NA,"2007-01-15",4,NA,129,NA,NA,8,NA,NA,2002,5,"NA","NA",NA,NA,NA
1422,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1426,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1426,2006,"B","F","2005-04-16","2005-04-30",2006,"2006-01-17","2006-02-13",18,17,120,27,262.041666666667,14,17783,"F",2002,4,"2006","2007",43,14,1
1426,2007,"B","F","2006-05-11","2006-05-11",2007,"2007-01-19","2007-02-16",10,19,131,28,253.041666666667,0,20471,"F",2002,5,"2007","2008",44,0,0
1432,2006,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"NA","NA",NA,NA,NA
1438,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"NA","NA",NA,NA,NA
1438,2006,"B","F","2005-04-18","2005-04-19",2006,"2006-02-10","2006-03-01",8,41,109,19,297.041666666667,1,17733,"F",2002,4,"2006","2007",43,0,0
